LivingArea,BedroomCount,SwimmingPool,Density,Median_revenue,ConstructionYear,PEB_numerical,StateOfBuilding_numerical,BathroomCount,Kitchen_numerical,Terrace,Garden,Province_numerical
112.0,2,0.0,256.948733786288,28985.39,,7.0,4.0,1.0,3.0,0.0,0.0,3159.0
94.0,2,0.0,256.948733786288,28985.39,,7.0,4.0,0.0,3.0,0.0,0.0,3159.0
105.0,2,0.0,256.948733786288,28985.39,,7.0,4.0,1.0,3.0,0.0,0.0,3159.0
136.0,3,0.0,256.948733786288,28985.39,,7.0,4.0,1.0,3.0,0.0,0.0,3159.0
122.0,3,0.0,530.00559846318,27122.92,2009.0,7.0,4.0,2.0,3.0,1.0,0.0,3803.0
,2,0.0,2898.77658760501,25105.18,,6.0,4.0,0.0,,0.0,0.0,2732.0
,1,0.0,379.588154294072,28139.755,2007.0,5.0,4.0,1.0,,1.0,0.0,2732.0
127.0,3,0.0,332.980559815835,28788.41,,,,1.0,7.0,0.0,0.0,2732.0
149.0,3,0.0,332.980559815835,28788.41,,,,1.0,7.0,0.0,0.0,2732.0
144.0,3,0.0,332.980559815835,28788.41,,,,1.0,7.0,0.0,0.0,2732.0
120.0,3,0.0,332.980559815835,28788.41,,,,1.0,7.0,0.0,0.0,2732.0
128.0,3,0.0,458.512020165527,27887.67,2000.0,7.0,4.0,0.0,,1.0,0.0,3803.0
153.0,3,1.0,248.184570021487,24164.01,2018.0,6.0,6.0,1.0,7.0,1.0,0.0,2214.0
62.0,1,0.0,8635.40839403453,22296.28,1963.0,2.0,3.0,1.0,5.0,1.0,0.0,3370.0
80.0,1,0.0,8635.40839403453,22296.28,1963.0,1.0,5.0,1.0,5.0,1.0,0.0,3370.0
106.0,2,0.0,332.980559815835,28788.41,,,,1.0,7.0,0.0,1.0,2732.0
99.0,2,0.0,332.980559815835,28788.41,,,,1.0,7.0,0.0,1.0,2732.0
97.0,2,0.0,332.980559815835,28788.41,,,,1.0,7.0,0.0,1.0,2732.0
110.0,2,0.0,332.980559815835,28788.41,,,,1.0,7.0,0.0,1.0,2732.0
96.0,2,0.0,332.980559815835,28788.41,,,,1.0,7.0,0.0,1.0,2732.0
100.0,2,0.0,332.980559815835,28788.41,,,,1.0,7.0,0.0,1.0,2732.0
109.0,2,0.0,332.980559815835,28788.41,,,,1.0,7.0,0.0,1.0,2732.0
99.0,2,0.0,332.980559815835,28788.41,,,,1.0,7.0,0.0,1.0,2732.0
97.0,2,0.0,332.980559815835,28788.41,,,,1.0,7.0,0.0,1.0,2732.0
102.0,2,0.0,332.980559815835,28788.41,,,,1.0,7.0,0.0,1.0,2732.0
97.0,2,0.0,332.980559815835,28788.41,,,,1.0,7.0,0.0,1.0,2732.0
100.0,2,0.0,332.980559815835,28788.41,,,,1.0,7.0,0.0,1.0,2732.0
103.0,2,0.0,332.980559815835,28788.41,,,,1.0,7.0,0.0,1.0,2732.0
65.0,2,0.0,6981.41118678129,19516.6,,,,1.0,3.0,0.0,0.0,3370.0
116.0,2,0.0,887.380218670639,27690.69,1993.0,6.0,4.0,1.0,5.0,1.0,0.0,3803.0
104.0,3,0.0,3390.28949457311,27743.72,1960.0,6.0,5.0,2.0,5.0,0.0,0.0,2732.0
55.0,1,0.0,10348.9255166032,22186.13,1955.0,2.0,,1.0,5.0,1.0,0.0,3370.0
89.0,2,0.0,350.940658043649,28809.29,2021.0,,,1.0,3.0,1.0,0.0,2845.0
82.0,2,0.0,1762.33283201771,24368.27,1980.0,5.0,1.0,1.0,,1.0,0.0,3803.0
91.0,2,0.0,6981.41118678129,19516.6,2021.0,7.0,4.0,1.0,4.0,1.0,0.0,3370.0
100.0,2,0.0,430.177986539067,27207.83,,,,2.0,7.0,1.0,0.0,3803.0
300.0,3,0.0,5872.20753094877,20806.28,1937.0,5.0,6.0,3.0,7.0,1.0,0.0,3370.0
32.0,1,0.0,530.00559846318,27122.92,1961.0,6.0,5.0,1.0,,1.0,0.0,3803.0
120.0,2,0.0,369.862371670462,30651.78,2012.0,5.0,,1.0,,1.0,0.0,3159.0
108.0,3,0.0,1346.97402818105,26958.42,2025.0,7.0,,1.0,7.0,1.0,1.0,2732.0
120.0,3,0.0,1346.97402818105,26958.42,2025.0,7.0,,1.0,7.0,1.0,0.0,2732.0
108.0,2,0.0,1346.97402818105,26958.42,2025.0,7.0,,1.0,7.0,1.0,0.0,2732.0
120.0,2,0.0,1346.97402818105,26958.42,2025.0,7.0,,1.0,7.0,1.0,0.0,2732.0
113.0,3,0.0,1346.97402818105,26958.42,2025.0,7.0,,1.0,7.0,1.0,1.0,2732.0
120.0,2,0.0,1346.97402818105,26958.42,2025.0,7.0,,1.0,7.0,1.0,0.0,2732.0
107.0,2,0.0,1346.97402818105,26958.42,2024.0,7.0,,1.0,7.0,1.0,0.0,2732.0
120.0,3,0.0,1346.97402818105,26958.42,2025.0,7.0,,1.0,7.0,1.0,0.0,2732.0
126.0,2,0.0,1346.97402818105,26958.42,2025.0,7.0,,1.0,7.0,1.0,0.0,2732.0
105.0,2,0.0,1346.97402818105,26958.42,2025.0,7.0,,1.0,7.0,1.0,0.0,2732.0
126.0,2,0.0,1346.97402818105,26958.42,2024.0,,,1.0,7.0,1.0,0.0,2732.0
126.0,3,0.0,1346.97402818105,26958.42,2024.0,7.0,,1.0,7.0,1.0,0.0,2732.0
108.0,2,0.0,1346.97402818105,26958.42,2025.0,7.0,,1.0,7.0,1.0,0.0,2732.0
96.0,2,0.0,1346.97402818105,26958.42,2024.0,7.0,,1.0,7.0,1.0,0.0,2732.0
126.0,3,0.0,1346.97402818105,26958.42,2025.0,7.0,,2.0,7.0,1.0,0.0,2732.0
108.0,2,0.0,1346.97402818105,26958.42,2024.0,7.0,,1.0,7.0,1.0,0.0,2732.0
74.0,1,0.0,1346.97402818105,26958.42,2025.0,,,1.0,7.0,1.0,1.0,2732.0
120.0,2,0.0,500.322530790959,25611.88,2014.0,6.0,6.0,1.0,3.0,1.0,0.0,2214.0
126.0,3,0.0,1346.97402818105,26958.42,2025.0,7.0,,2.0,7.0,1.0,0.0,2732.0
140.0,4,0.0,808.096234944042,27861.06,2010.0,5.0,,1.0,3.0,1.0,0.0,2214.0
60.0,1,0.0,782.477551159128,27722.81,,7.0,,1.0,,1.0,0.0,2482.0
132.0,3,0.0,4751.29571390574,33473.29,1999.0,4.0,6.0,2.0,7.0,1.0,0.0,3370.0
70.0,2,0.0,530.00559846318,27122.92,1985.0,6.0,5.0,2.0,7.0,1.0,0.0,3803.0
140.0,3,0.0,16335.835656872,18533.31,,,4.0,1.0,3.0,1.0,0.0,3370.0
136.0,3,0.0,2611.02655983342,28715.14,,,4.0,2.0,,1.0,0.0,2732.0
136.0,3,0.0,2611.02655983342,28715.14,,,4.0,2.0,,1.0,0.0,2732.0
97.0,2,0.0,430.177986539067,27207.83,2024.0,,6.0,1.0,7.0,1.0,0.0,3803.0
113.0,2,0.0,430.177986539067,27207.83,2024.0,,6.0,1.0,7.0,1.0,0.0,3803.0
97.0,2,0.0,430.177986539067,27207.83,2024.0,,6.0,1.0,7.0,1.0,0.0,3803.0
82.0,3,0.0,345.303649537797,24889.085,1961.0,6.0,5.0,2.0,3.0,0.0,0.0,3803.0
,3,0.0,1466.22667968349,23501.47,,5.0,,0.0,,0.0,0.0,1840.0
146.0,4,0.0,1034.93232820484,24968.51,1965.0,3.0,3.0,2.0,,0.0,0.0,3803.0
,0,0.0,1762.33283201771,24368.27,1990.0,6.0,1.0,0.0,,0.0,0.0,3803.0
,0,0.0,1762.33283201771,24368.27,1990.0,6.0,4.0,0.0,3.0,0.0,0.0,3803.0
82.0,2,0.0,456.919617056367,27735.98,,7.0,,1.0,,1.0,0.0,3803.0
82.0,2,0.0,456.919617056367,27735.98,,7.0,,1.0,,1.0,0.0,3803.0
100.0,2,0.0,430.177986539067,27207.83,1967.0,5.0,6.0,2.0,,1.0,0.0,3803.0
,2,0.0,416.44626635774,25150.48,1930.0,4.0,6.0,1.0,,0.0,0.0,3803.0
70.0,2,0.0,305.508089088365,27886.45,,6.0,1.0,1.0,3.0,1.0,0.0,3159.0
120.0,3,0.0,500.322530790959,25611.88,2014.0,6.0,6.0,1.0,3.0,1.0,0.0,2214.0
78.0,2,0.0,1762.33283201771,24368.27,1968.0,5.0,6.0,1.0,,0.0,0.0,3803.0
90.0,2,0.0,16335.835656872,18533.31,,1.0,,,3.0,1.0,0.0,3370.0
91.0,1,0.0,480.732517121421,29107.68,,,4.0,1.0,,1.0,0.0,3159.0
104.0,2,0.0,1791.19614635041,28634.0,,,,1.0,7.0,0.0,0.0,3159.0
,0,0.0,1762.33283201771,24368.27,,,,0.0,,0.0,0.0,3803.0
104.0,2,0.0,1791.19614635041,28634.0,,,,1.0,7.0,0.0,0.0,3159.0
180.0,3,0.0,1791.19614635041,28634.0,,,,2.0,7.0,0.0,0.0,3159.0
186.0,3,0.0,1791.19614635041,28634.0,,,,2.0,7.0,0.0,0.0,3159.0
142.0,2,0.0,1791.19614635041,28634.0,,,,1.0,7.0,0.0,0.0,3159.0
109.0,2,0.0,934.742763668898,27329.4,2021.0,,,1.0,3.0,1.0,0.0,3159.0
95.0,3,0.0,1979.49869381353,20318.67,1968.0,5.0,4.0,1.0,3.0,0.0,0.0,1840.0
122.0,2,0.0,1791.19614635041,28634.0,,,,2.0,7.0,0.0,0.0,3159.0
137.0,2,0.0,1791.19614635041,28634.0,,,,1.0,7.0,0.0,0.0,3159.0
61.0,1,0.0,390.670060002663,29120.1,,6.0,4.0,1.0,,1.0,1.0,2845.0
62.0,1,0.0,1091.42379522888,20711.44,,5.0,6.0,1.0,5.0,1.0,0.0,2214.0
119.0,2,0.0,1762.33283201771,24368.27,,7.0,4.0,1.0,,1.0,0.0,3803.0
57.0,0,0.0,1078.49810974947,24620.79,,5.0,4.0,1.0,,1.0,0.0,3803.0
200.0,3,0.0,16335.835656872,18533.31,,5.0,4.0,1.0,3.0,0.0,0.0,3370.0
44.0,1,0.0,2637.62773823713,22846.97,,6.0,4.0,1.0,,1.0,0.0,2732.0
54.0,1,0.0,2637.62773823713,22846.97,,7.0,6.0,1.0,,1.0,0.0,2732.0
110.0,2,0.0,225.465708591936,22739.16,,7.0,,1.0,3.0,1.0,0.0,1840.0
112.0,3,0.0,1791.19614635041,28634.0,2024.0,7.0,,2.0,7.0,1.0,0.0,3159.0
200.0,3,0.0,433.752906368694,26984.78,1930.0,2.0,1.0,1.0,,1.0,0.0,2845.0
91.0,2,0.0,562.302698407328,30707.21,2024.0,7.0,4.0,1.0,7.0,1.0,0.0,2732.0
86.0,2,0.0,562.302698407328,30707.21,2024.0,,4.0,1.0,7.0,1.0,1.0,2732.0
75.0,2,0.0,562.302698407328,30707.21,2024.0,7.0,4.0,1.0,7.0,1.0,0.0,2732.0
109.0,2,0.0,609.647009989772,26785.12,,7.0,,1.0,,0.0,0.0,2482.0
113.0,2,0.0,609.647009989772,26785.12,,7.0,,1.0,,0.0,0.0,2482.0
92.0,2,0.0,609.647009989772,26785.12,,7.0,,1.0,,0.0,0.0,2482.0
100.0,2,0.0,333.981328167201,28201.745,2024.0,,4.0,1.0,3.0,1.0,0.0,2845.0
65.0,1,0.0,471.306041682915,27846.1,2015.0,7.0,4.0,1.0,,1.0,0.0,2845.0
77.0,3,0.0,345.303649537797,24889.085,2005.0,3.0,4.0,1.0,,0.0,0.0,3803.0
,2,0.0,115.119859437668,26728.26,2021.0,,6.0,1.0,3.0,1.0,0.0,2423.0
106.0,2,0.0,782.477551159128,27722.81,1986.0,5.0,4.0,0.0,,1.0,0.0,2482.0
73.0,1,0.0,211.063467833216,27872.17,2020.0,,6.0,0.0,3.0,1.0,0.0,2732.0
200.0,3,0.0,5872.20753094877,20806.28,,5.0,4.0,1.0,3.0,0.0,0.0,3370.0
,2,0.0,407.000946211555,27318.17,,,,,,0.0,0.0,2482.0
,3,0.0,407.000946211555,27318.17,,,,,,0.0,0.0,2482.0
,1,0.0,407.000946211555,27318.17,,,6.0,,,0.0,0.0,2482.0
109.0,3,0.0,407.000946211555,27318.17,,,,,,0.0,0.0,2482.0
82.0,2,0.0,407.000946211555,27318.17,,,,,,0.0,0.0,2482.0
57.0,1,0.0,407.000946211555,27318.17,,,,,,0.0,0.0,2482.0
66.0,1,0.0,887.380218670639,27690.69,,,6.0,1.0,3.0,1.0,0.0,3803.0
,2,0.0,1260.61688904437,22264.98,,5.0,4.0,0.0,5.0,0.0,0.0,1840.0
,2,0.0,997.410131040017,29226.98,1988.0,2.0,,1.0,5.0,1.0,1.0,2732.0
,2,0.0,997.410131040017,29226.98,1988.0,3.0,,1.0,5.0,1.0,0.0,2732.0
119.0,3,0.0,5872.20753094877,20806.28,1950.0,5.0,6.0,1.0,3.0,0.0,0.0,3370.0
115.0,2,0.0,597.239289512568,28616.89,1970.0,,2.0,,1.0,1.0,0.0,2732.0
92.0,2,0.0,128.469201486696,25741.18,2022.0,,4.0,,,1.0,0.0,2214.0
,1,0.0,1791.19614635041,28634.0,2023.0,,,,,0.0,0.0,3159.0
116.0,3,0.0,530.00559846318,27122.92,2009.0,6.0,6.0,1.0,,1.0,1.0,3803.0
55.0,1,1.0,16335.835656872,18533.31,,5.0,6.0,1.0,1.0,0.0,0.0,3370.0
83.0,2,0.0,1076.47645556734,28494.47,,3.0,6.0,2.0,3.0,0.0,0.0,3159.0
54.0,1,0.0,1078.49810974947,24620.79,1997.0,6.0,,1.0,3.0,0.0,0.0,3803.0
77.0,2,0.0,1762.33283201771,24368.27,1981.0,6.0,3.0,1.0,,0.0,0.0,3803.0
82.0,2,0.0,123.347426951758,28519.08,1990.0,5.0,4.0,1.0,,0.0,0.0,3803.0
82.0,2,0.0,123.347426951758,28519.08,1990.0,5.0,4.0,1.0,,0.0,0.0,3803.0
97.0,2,0.0,16551.0382636211,20568.86,2012.0,6.0,6.0,1.0,4.0,1.0,0.0,3370.0
29.0,0,0.0,643.938281648257,24852.93,1974.0,5.0,4.0,1.0,1.0,1.0,0.0,2423.0
160.0,2,0.0,978.322262828264,26591.99,2022.0,,4.0,1.0,,1.0,0.0,3803.0
128.0,3,0.0,332.230199765612,29047.44,2023.0,,4.0,2.0,,0.0,1.0,2732.0
109.0,2,0.0,978.322262828264,26591.99,2021.0,,4.0,2.0,,1.0,0.0,3803.0
112.0,2,0.0,332.230199765612,29047.44,2023.0,,,2.0,,1.0,0.0,2732.0
109.0,2,0.0,332.230199765612,29047.44,2023.0,,,2.0,,1.0,0.0,2732.0
131.0,3,0.0,332.230199765612,29047.44,2023.0,,4.0,2.0,,1.0,0.0,2732.0
68.0,1,0.0,345.303649537797,24889.085,,,,1.0,,0.0,1.0,3803.0
89.0,1,0.0,345.303649537797,24889.085,,,,1.0,,0.0,1.0,3803.0
68.0,1,0.0,345.303649537797,24889.085,,,,1.0,,0.0,1.0,3803.0
68.0,1,0.0,345.303649537797,24889.085,,,,1.0,,0.0,1.0,3803.0
158.0,3,0.0,332.230199765612,29047.44,2023.0,,,2.0,,1.0,0.0,2732.0
88.0,2,0.0,167.271345265394,28398.87,2022.0,,4.0,1.0,,1.0,1.0,2845.0
84.0,3,0.0,274.851324577741,28315.69,1966.0,5.0,1.0,1.0,5.0,1.0,0.0,2423.0
92.0,2,0.0,16551.0382636211,20568.86,,1.0,1.0,1.0,5.0,0.0,0.0,3370.0
149.0,3,0.0,249.941126876809,25476.65,1989.0,5.0,4.0,2.0,3.0,1.0,0.0,3803.0
112.0,3,0.0,530.00559846318,27122.92,1948.0,7.0,6.0,3.0,,1.0,0.0,3803.0
104.0,3,0.0,5872.20753094877,20806.28,2023.0,,4.0,1.0,,1.0,0.0,3370.0
85.0,2,0.0,530.00559846318,27122.92,1999.0,7.0,6.0,2.0,,0.0,0.0,3803.0
91.0,2,0.0,1979.49869381353,20318.67,1965.0,2.0,,1.0,5.0,0.0,0.0,1840.0
72.0,2,0.0,433.752906368694,26984.78,2016.0,6.0,6.0,1.0,7.0,0.0,0.0,2845.0
90.0,2,0.0,544.838962457457,29298.15,,5.0,4.0,1.0,3.0,1.0,0.0,2732.0
86.0,2,0.0,530.00559846318,27122.92,,2.0,6.0,2.0,7.0,1.0,0.0,3803.0
99.0,3,0.0,2637.62773823713,22846.97,,6.0,5.0,1.0,3.0,1.0,0.0,2732.0
55.0,1,0.0,2637.62773823713,22846.97,,6.0,5.0,1.0,3.0,1.0,0.0,2732.0
89.0,2,0.0,2637.62773823713,22846.97,,5.0,5.0,1.0,3.0,0.0,1.0,2732.0
100.0,2,0.0,8195.96385319164,29267.82,1965.0,4.0,4.0,1.0,3.0,1.0,0.0,3370.0
129.0,3,0.0,5872.20753094877,20806.28,1920.0,3.0,4.0,2.0,7.0,0.0,0.0,3370.0
137.0,2,0.0,1762.33283201771,24368.27,,6.0,4.0,1.0,,0.0,0.0,3803.0
80.0,2,0.0,1762.33283201771,24368.27,1962.0,6.0,,1.0,,0.0,0.0,3803.0
,3,0.0,847.881957661212,27504.77,,,5.0,2.0,,0.0,0.0,3803.0
,2,0.0,847.881957661212,27504.77,,,5.0,2.0,,0.0,1.0,3803.0
90.0,2,0.0,1762.33283201771,24368.27,2022.0,7.0,4.0,1.0,,0.0,0.0,3803.0
84.0,2,0.0,1762.33283201771,24368.27,2022.0,7.0,4.0,1.0,,0.0,0.0,3803.0
,0,0.0,1078.49810974947,24620.79,1963.0,5.0,4.0,1.0,3.0,0.0,0.0,3803.0
94.0,2,0.0,1762.33283201771,24368.27,2022.0,7.0,4.0,1.0,,0.0,0.0,3803.0
123.0,2,0.0,407.000946211555,27318.17,2023.0,,4.0,1.0,,1.0,0.0,2482.0
73.0,2,0.0,430.177986539067,27207.83,1987.0,5.0,4.0,1.0,,0.0,0.0,3803.0
106.0,2,0.0,286.148171493445,28811.24,,,,0.0,,1.0,0.0,2482.0
106.0,2,0.0,286.148171493445,28811.24,,,,0.0,,1.0,0.0,2482.0
111.0,2,0.0,286.148171493445,28811.24,,,,0.0,,1.0,0.0,2482.0
111.0,2,0.0,286.148171493445,28811.24,,,,0.0,,1.0,0.0,2482.0
155.0,3,0.0,1816.80597876844,21051.96,,,,1.0,3.0,1.0,0.0,2214.0
154.0,3,0.0,1816.80597876844,21051.96,2021.0,7.0,,0.0,7.0,1.0,0.0,2214.0
113.0,3,0.0,1816.80597876844,21051.96,,7.0,,0.0,3.0,1.0,0.0,2214.0
108.0,2,0.0,1816.80597876844,21051.96,,,,0.0,3.0,1.0,0.0,2214.0
102.0,2,0.0,1816.80597876844,21051.96,,,,1.0,3.0,1.0,0.0,2214.0
79.0,1,0.0,1816.80597876844,21051.96,2021.0,7.0,,1.0,7.0,1.0,0.0,2214.0
74.0,1,0.0,1816.80597876844,21051.96,2021.0,7.0,,1.0,7.0,1.0,0.0,2214.0
125.0,3,0.0,1260.61688904437,22264.98,2015.0,6.0,4.0,1.0,7.0,1.0,0.0,1840.0
,2,0.0,1078.49810974947,24620.79,,5.0,4.0,1.0,5.0,0.0,0.0,3803.0
159.0,3,0.0,1762.33283201771,24368.27,1967.0,6.0,4.0,2.0,3.0,0.0,0.0,3803.0
155.0,3,0.0,1816.80597876844,21051.96,,,,1.0,3.0,1.0,0.0,2214.0
108.0,2,0.0,1816.80597876844,21051.96,,,,0.0,3.0,1.0,0.0,2214.0
154.0,3,0.0,1816.80597876844,21051.96,2021.0,7.0,,0.0,7.0,1.0,0.0,2214.0
113.0,3,0.0,1816.80597876844,21051.96,,,,0.0,3.0,1.0,0.0,2214.0
79.0,1,0.0,1816.80597876844,21051.96,2021.0,7.0,,1.0,7.0,1.0,0.0,2214.0
74.0,1,0.0,1816.80597876844,21051.96,2021.0,7.0,,1.0,7.0,1.0,0.0,2214.0
59.0,0,0.0,1762.33283201771,24368.27,,5.0,6.0,0.0,,0.0,0.0,3803.0
102.0,2,0.0,1816.80597876844,21051.96,,,,1.0,3.0,1.0,0.0,2214.0
81.0,2,0.0,530.00559846318,27122.92,1977.0,6.0,6.0,2.0,,1.0,0.0,3803.0
166.0,3,0.0,1791.19614635041,28634.0,2023.0,,6.0,2.0,7.0,0.0,0.0,3159.0
190.0,3,0.0,1791.19614635041,28634.0,2023.0,,6.0,2.0,7.0,0.0,0.0,3159.0
142.0,3,0.0,152.707445043483,27243.73,2016.0,6.0,4.0,1.0,3.0,1.0,0.0,2214.0
104.0,2,0.0,530.00559846318,27122.92,2023.0,7.0,4.0,2.0,,1.0,0.0,3803.0
183.0,3,0.0,1791.19614635041,28634.0,2023.0,,6.0,2.0,7.0,0.0,0.0,3159.0
100.0,2,0.0,530.00559846318,27122.92,2023.0,7.0,4.0,2.0,,1.0,0.0,3803.0
165.0,3,0.0,1791.19614635041,28634.0,2023.0,,6.0,2.0,7.0,0.0,0.0,3159.0
64.0,2,0.0,3390.28949457311,27743.72,1960.0,6.0,5.0,1.0,5.0,0.0,0.0,2732.0
174.0,3,0.0,5872.20753094877,20806.28,1996.0,2.0,1.0,2.0,3.0,1.0,0.0,3370.0
97.0,3,0.0,726.061960207981,25992.16,,,6.0,,,0.0,0.0,2482.0
114.0,3,0.0,726.061960207981,25992.16,,,6.0,,,0.0,0.0,2482.0
82.0,2,0.0,726.061960207981,25992.16,,,6.0,,,0.0,0.0,2482.0
64.0,1,0.0,16551.0382636211,20568.86,1972.0,5.0,4.0,1.0,1.0,1.0,0.0,3370.0
61.0,1,0.0,726.061960207981,25992.16,,,6.0,,,0.0,0.0,2482.0
184.0,4,0.0,529.549172707026,31019.39,2007.0,,4.0,2.0,7.0,1.0,0.0,2732.0
70.0,2,0.0,2845.52815329395,21157.8,,5.0,4.0,1.0,1.0,1.0,0.0,2214.0
105.0,3,0.0,429.643048675159,27673.49,2023.0,7.0,,1.0,7.0,1.0,1.0,2482.0
103.0,2,0.0,16335.835656872,18533.31,2010.0,6.0,6.0,1.0,3.0,1.0,0.0,3370.0
173.0,3,0.0,16335.835656872,18533.31,,1.0,4.0,2.0,,1.0,0.0,3370.0
103.0,3,0.0,530.00559846318,27122.92,2023.0,,5.0,2.0,7.0,0.0,0.0,3803.0
106.0,2,0.0,700.718368243542,27115.305,2024.0,,4.0,1.0,,1.0,0.0,3159.0
108.0,2,0.0,700.718368243542,27115.305,2024.0,,4.0,1.0,,1.0,0.0,3159.0
108.0,2,0.0,700.718368243542,27115.305,2023.0,,4.0,1.0,,1.0,0.0,3159.0
85.0,2,0.0,277.014769902196,26384.67,,,5.0,1.0,3.0,0.0,0.0,3803.0
111.0,2,0.0,1346.97402818105,26958.42,2024.0,,4.0,2.0,7.0,1.0,0.0,2732.0
136.0,2,0.0,1346.97402818105,26958.42,2024.0,,4.0,2.0,7.0,1.0,0.0,2732.0
136.0,2,0.0,1346.97402818105,26958.42,2024.0,,4.0,2.0,7.0,1.0,0.0,2732.0
111.0,2,0.0,1346.97402818105,26958.42,2024.0,,4.0,2.0,7.0,1.0,0.0,2732.0
149.0,3,0.0,562.302698407328,30707.21,2024.0,,,0.0,,1.0,0.0,2732.0
122.0,2,0.0,562.302698407328,30707.21,2024.0,,,0.0,,1.0,0.0,2732.0
147.0,3,0.0,530.00559846318,27122.92,,,4.0,2.0,7.0,0.0,0.0,3803.0
110.0,2,0.0,530.00559846318,27122.92,,,4.0,2.0,7.0,0.0,0.0,3803.0
111.0,3,0.0,530.00559846318,27122.92,,,4.0,2.0,7.0,0.0,0.0,3803.0
111.0,3,0.0,530.00559846318,27122.92,,,4.0,2.0,7.0,0.0,0.0,3803.0
97.0,2,0.0,350.940658043649,28809.29,2023.0,,4.0,1.0,3.0,1.0,0.0,2845.0
91.0,2,0.0,350.940658043649,28809.29,2023.0,,4.0,1.0,3.0,1.0,0.0,2845.0
97.0,2,0.0,350.940658043649,28809.29,2023.0,,4.0,1.0,3.0,1.0,0.0,2845.0
115.0,2,0.0,609.647009989772,26785.12,,7.0,,1.0,,0.0,0.0,2482.0
80.0,2,0.0,1268.66751880671,27013.23,1979.0,6.0,1.0,0.0,3.0,0.0,0.0,3803.0
88.0,2,0.0,771.631503837095,25199.82,1967.0,5.0,,1.0,3.0,0.0,0.0,2482.0
,2,0.0,2637.62773823713,22846.97,,5.0,,1.0,5.0,1.0,0.0,2732.0
,2,0.0,830.03020845725,27352.8,,,,0.0,,0.0,0.0,2845.0
,6,0.0,847.881957661212,27504.77,,5.0,,4.0,,0.0,0.0,3803.0
85.0,2,0.0,5872.20753094877,20806.28,1964.0,2.0,3.0,1.0,5.0,1.0,0.0,3370.0
101.0,2,0.0,5872.20753094877,20806.28,2023.0,,4.0,1.0,,0.0,1.0,3370.0
92.0,2,0.0,5872.20753094877,20806.28,2023.0,,4.0,1.0,,0.0,1.0,3370.0
92.0,2,0.0,5872.20753094877,20806.28,2023.0,,4.0,1.0,,0.0,0.0,3370.0
105.0,1,0.0,2637.62773823713,22846.97,1989.0,5.0,4.0,1.0,7.0,0.0,1.0,2732.0
132.0,3,0.0,2637.62773823713,22846.97,1962.0,7.0,4.0,2.0,,1.0,0.0,2732.0
79.0,2,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,0.0,1840.0
95.0,2,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,0.0,1840.0
60.0,1,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,0.0,1840.0
96.0,2,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,0.0,1840.0
87.0,2,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,0.0,1840.0
79.0,2,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,0.0,1840.0
95.0,2,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,0.0,1840.0
96.0,2,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,0.0,1840.0
60.0,1,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,0.0,1840.0
79.0,2,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,1.0,1840.0
90.0,2,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,0.0,1840.0
87.0,2,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,1.0,1840.0
96.0,2,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,1.0,1840.0
60.0,1,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,1.0,1840.0
95.0,2,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,1.0,1840.0
90.0,2,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,1.0,1840.0
107.0,3,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,0.0,1840.0
56.0,1,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,0.0,1840.0
90.0,2,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,0.0,1840.0
107.0,3,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,0.0,1840.0
81.0,2,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,0.0,1840.0
81.0,2,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,0.0,1840.0
81.0,2,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,1.0,1840.0
71.0,1,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,1.0,1840.0
90.0,2,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,1.0,1840.0
90.0,2,0.0,653.741264719928,23807.53,,7.0,,1.0,,1.0,0.0,1840.0
68.0,1,0.0,562.302698407328,30707.21,2024.0,,,0.0,,1.0,0.0,2732.0
98.0,2,0.0,562.302698407328,30707.21,2024.0,,,0.0,,1.0,0.0,2732.0
100.0,2,0.0,562.302698407328,30707.21,2024.0,,,0.0,,1.0,0.0,2732.0
112.0,3,0.0,562.302698407328,30707.21,2024.0,,,0.0,,1.0,0.0,2732.0
